Date,SF_Price,Sentiment_score,News
2012-12-18,60687,1.0,gold futures up at rs 31834 on global cues
2012-12-19,59607,-0.6666666666666666,sell mcx gold feb fut around rs 31140 fortune financial | gold futures fall to rs 30952 | gold ends lower twosession loss near 2
2012-12-20,57351,-1.0,gold losses accelerate fall 2850 to 163950 | gold drops to near 4month low on yearend selling
2012-12-21,58286,-0.6666666666666666,gold near fourmonth low on us budget talks standoff | gold silver and oil markets hope for better year | gold near 4month low set for worst week since june
2012-12-24,57729,1.0,gold gains as concern about us budget talks increases demand
2012-12-26,57472,-0.5,sell gold buy silver advices kishore narne | gold snaps 3day rising trend down rs 220 on sluggish demand
2012-12-27,58175,-0.5,gold down in futures trade on global cues | gold demand firm as jewellers stock up
2012-12-28,57516,0.0,commodity bets tips to trade gold silver crude copper | mcx goldpetal jan13 contract slips | gold falls nearly 8 friday ends week down 03 | gold down but on track for best weekly gain since nov | gold on track for best weekly gain since nov
2012-12-31,57864,1.0,gold futures up at rs 31226 per 10 grams | gold dawdles to end recordbreaking year with modest gains
2013-01-02,58938,0.3333333333333333,to curb buying govt may raise import duty on gold | india mulls steps to make gold imports costlier | gold settles 08 higher after fiscal cliff deal
2013-01-03,58651,0.0,feb gold at 166390 after settle at 167460 | tackling current account deficit fm p chidambaram likely to place more curbs on gold imports | fed minutes weigh on stocks gold while boosting treasurys dollar
2013-01-04,57537,-0.8,gold falls 15 on day down 04 on week | gold futures down at rs 30800 on global cues | feb gold down 2570 or 15 ends at 164890 | jewellers body opposes governments move to increase import duty on gold | mcx goldguinea feb contract declines
2013-01-07,57983,0.0,gold swings between gains and drops on stronger dollar | gold seen falling from 3week high this week
2013-01-08,58470,1.0,gold futures rebound after threesession drop
2013-01-09,57970,1.0,gold edges higher on retail offtake silver eases
2013-01-10,58680,1.0,gold ends 14 higher on china exports weak dollar
2013-01-11,58105,-0.3333333333333333,feb gold ends at 166060oz down 1740 on day | gold prices near their lowest level in a week | gold futures fall 1 on day gain 07 on week
2013-01-14,58743,1.0,gold declines on sluggish demand silver up on global cues
2013-01-15,59459,-0.5,gold may fall on bernankes debt ceiling concerns narne | looking for pot of gold in facebooks graph search
2013-01-16,59718,0.5,platinum at threemonth high on amplats overhaul gold firm | germany wants its gold back  should you worry
2013-01-17,59614,-0.5,gold silver slip on poor demand | duty hike will not reduce demand for gold ornaments
2013-01-18,59436,0.25,commodity bets trading tips to make profit in gold silver | gold investment is not a hedge against inflation says chakrabarty | what platinums premium over gold really means | central banks buying may buoy gold in h1
2013-01-22,59617,0.2222222222222222,gold ends back above 1690 on safehaven appeal | government hikes import duty on gold etfs to park some holdings with banks | gold customs duty hike modestly positive for titan deutsche bank | gold maintains rising trend in futures trade on duty hike | india targets raw gold in second duty hike this week
2013-01-23,59865,0.5,mcx gold has resistance at rs 31200 nirmal bang | gold up rs 95 silver by rs 450 on seasonal demand global cues
2013-01-24,58953,-0.5,trading strategies for gold natural gas nickel by experts | dollar may pressurise bullion sell gold now naveen mathur
2013-01-25,58250,-1.0,gold falls a third session down 18 on week | gold eases on steady selling silver recovers
2013-01-28,57762,-0.2857142857142857,gold languishes near 2week low as eco recovery hopes weigh | feb gold down 370 or 02 at 165290oz | mcx goldpetal jan contract declines | on duty hike fear india seen importing 15 more gold in january | expect further rise in gold silver nirmal bang
2013-01-29,57906,1.0,gold silver recover modestly on fresh buying
2013-01-30,59061,1.0,april gold up 1890 or 11 to end at 168160
2013-01-31,57849,-0.3333333333333333,gold prices may decline to 2915027850 mangal keshav | gold futures fall 1 after twosession climb | gold importers pick up bargains as rupee firms
2013-02-01,58502,0.3333333333333333,gold prices may decline to rs 2915027850 mangal keshav | gold up 05 on day gains almost 09 on week | gold up in wake of jobs data scores weekly gain
2013-02-04,58418,-0.25,gold turns up investors weigh safehaven appeal | sell gold on rally buy crude on dip commtrendz | harmony gold mining firsthalf profit falls 25 | gold moves down in futures trade on profitbooking
2013-02-05,58356,-0.3333333333333333,gold futures finish lower after twosession rise | gold rebounds on seasonal demand global cues | gold futures finish lower after twosession climb
2013-02-06,58376,0.0,buy spot gold above usd 1707 geojit comtrade | gold rises ending closer to 1680 level | world gold council announces new managing director in india | gold futures open marginally lower at rs 30598 | indian gold importers await price direction
2013-02-07,58041,0.5,gold futures rise 016 on global cues | experts suggest trade for gold silver  crude
2013-02-08,58212,-0.3333333333333333,gold logs modest losses for the day and week | buy crude at rs 5130bbl gold at rs 30850oz motilal | gold importers on sidelines eyeing rupee
2013-02-11,57661,-0.5,gold ends at fiveweek low on currency talk | buy gold with target of rs 3090010gm angel broking
2013-02-12,57555,-0.5,short gold stop loss above rs 30900 nirmal bang | gold silver skid on profittaking global cues
2013-02-13,57442,-0.5,sell gold on every rally anand rathi commodities | spot gold prices trading lower
2013-02-14,56630,-0.25,rbi relaxes gold deposit scheme rules | gold recovers on modest demand silver declines | gold settles near 6month low | gold rates slip in major cites india
2013-02-15,56086,-0.14285714285714285,gold prices down by rs 100 on sustained selling weak global cues | january gold imports surge 23 trade body | gold futures down at rs 30383 per 10 gm | soros cuts back on gold and citi talks price hibernation | big bet that gold will hit an alltime high
2013-02-19,55171,0.0,sell gold  crude naveen mathur | should gold be part of every investment portfolio | the shining truth gold price isnt made in india | gold demand subdued on bank holiday flat prices
2013-02-20,53720,-1.0,gold settles at lowest level since late july | mcx goldpetal march contract trades lower | gold futures down at rs 30028 per 10 gm
2013-02-21,54112,-0.16666666666666666,gold futures score first gain in six sessions | april gold down 110 or 01 at 157690oz | gold settles higher for first session in six | trading tips for copper gold and crude | is gold finally a contrarian buy
2013-02-22,53304,-1.0,gold ends at sevenmonth low down 23 on week
2013-02-25,53972,0.3333333333333333,sell mcx gold apr fut around rs 29620 fortune fin | ubs is predicting a major gold rally this year | gold edges up silver spurts
2013-02-26,54582,0.8333333333333334,gold spurts on bargain hunting global cues silver drops | gold futures up at rs 29667 per 10 gm | expect bounce back in gold long on crude narne | strict measures needed to contain gold imports | gold futures tap fresh intraday highs above 1600
2013-02-27,53786,-0.42857142857142855,gold imports likely to fall on lower inflation rajan | gold rallies on heavy demand silver recovers | gold price nearly triples during bernanke tenure bespoke | gold demand jumps on fears of higher import duty | gold futures drop to rs 29917 on global cues
2013-02-28,53267,-0.5,gold heads for longest run of monthly drops in 16 years | budget 2013 gjf lauds fm for not increasing import duty on gold
2013-03-01,53711,-0.6666666666666666,april gold down 580 or 04 at 157230oz | gold silver skid further on heavy selling | gold still holds sway in household savings
2013-03-04,53801,-0.2,gold turns slightly lower taps 156970 low | gold scores minor gain after threesession drop | mcx gold may slip to rs 2915027850 mangal keshav | no proposal to reduce import duty on gold fm p chidambaram | gold futures open firmer at rs 29770
2013-03-05,53803,1.0,high inflation prompting more gold buys says rbi governor d subbarao | gold futures pare some gains after ism data
2013-03-06,54968,0.0,gold futures open lower at rs 29565 | gold eases on investment selling | the secret bull market in gold
2013-03-07,54656,0.5,gold logs minor gain with eyes on dollar draghi | why you shouldnt be selling gold
2013-03-08,54854,-0.3333333333333333,can you buy gold in your ira | gold futures open marginally higher | mcx gold may fall to rs 2875028550 sharekhan | gold prices slip in major metros of india | gold silver slip in dull trade
2013-03-11,54593,0.0,
2013-03-12,54943,0.25,gold prices may slip to rs 2874527850 mangal keshav | mali gold rush continues despite war | duty hike on gold expected to reduce imports minister | gold futures settle near twoweek high
2013-03-13,54757,0.0,gold futures trade marginally lower on subdued demand | buy mcx gold at rs 29350 emkay | gold prices up by rs 125 to regain rs 30000 level | soros gold sale signals end to bull run | mcx goldm may contract trades firm
2013-03-14,54289,0.5,dollar rise may hit commodities sell gold  crude iifl | spot gold prices trading mixed
2013-03-15,54192,-0.5,gold futures open lower at rs 29355 | gold rates trading mixed in major metros in india
2013-03-18,54321,1.0,gold climbs on global cues silver recovers | mcx gold june contract advances | gold futures open higher at rs 29440 | gold rises as cyprus deposit tax spooks markets
2013-03-19,54707,0.0,
2013-03-20,54331,-0.6,mcx gold prices may rise on rupee depreciation karvy | gold futures close lower for first session in five | gold falls in uk as investors weigh cyprus fed statement | gold falls more oil adds to gains after fomc | gold loses more in electronic trade after fomc
2013-03-21,55063,0.0,
2013-03-22,54125,0.5,customs seize 174 kg gold during aprfeb p chidambaram | gold has stiff resistance at rs 29950 nirmal bang | gold hits near onemonth high on cyprus debt fears | gold eyes biggest weekly gain in months on cyprus woes
2013-03-25,54212,-1.0,april gold down 160 or 01 at 160450oz | spot gold prices slip in major metros in india | gold futures finish modestly lower
2013-03-26,54078,-1.0,gold settles below 1600 an ounce
2013-03-27,54062,1.0,june gold up 990 or 06 at 160720oz | april gold up 1050 or 07 at 160620oz
2013-03-28,53564,-1.0,gold futures down at rs 29600 per 10 gm | gold swings between gains and losses amid record etp decline | gold below 1600 falls nearly 5 in quarter
2013-04-01,52725,0.3333333333333333,buy mcx gold june fut at rs 2995029900 emkay | should you bet on gold loan companies | gold futures climb to a close above 1600
2013-04-02,51473,-0.5,base import price for edible oils cut gold hiked | june gold down 1920 or 12 at 158170oz | june gold down 1720 or 11 at 158370oz | gold settles at lowest level in nearly four weeks | gold futures slammed as us stocks rally
